,host_id,number_of_reviews,neighbourhood_cleansed,host_acceptance_rate,host_response_rate,room_type,amenities,price,host_verifications,bathrooms_text,description,host_name,id,number,type,listing_id
237,16578670,118,Chartrons - Grand Parc - Jardin Public,92%,100%,Entire home/apt,30,79.0,"['email', 'phone']",2 baths,831.0,Emmanuelle,3280164,2.0,baths,3280164
238,16716039,8,Bordeaux Sud,100%,100%,Entire home/apt,30,120.0,"['email', 'phone']",1 bath,282.0,Sylvia,3310484,1.0,bath,3310484
239,19838823,163,Centre ville (Bordeaux),62%,100%,Entire home/apt,25,120.0,"['email', 'phone']",1 bath,1000.0,Guillaume,3998507,1.0,bath,3998507
243,16734125,24,Bordeaux Maritime,60%,100%,Private room,28,60.0,"['email', 'phone']",1 private bath,1000.0,Martine,3313893,1.0,private bath,3313893
244,23994089,187,Le Monteil,95%,100%,Entire home/apt,31,55.0,"['email', 'phone']",1 bath,941.0,Margareth,4633344,1.0,bath,4633344
245,239387,52,Bordeaux Sud,71%,100%,Entire home/apt,47,150.0,"['email', 'phone']",2 baths,1000.0,Michel,3331225,2.0,baths,3331225
246,20931814,149,Bordeaux Maritime,100%,50%,Private room,24,31.0,"['email', 'phone']",1.5 baths,1000.0,Joelle,4037369,1.5,baths,4037369
248,16764952,178,Centre ville (Bordeaux),94%,100%,Entire home/apt,50,90.0,"['email', 'phone']",1 bath,1000.0,Raphaelle,3333495,1.0,bath,3333495
250,16850738,3,Centre ville (Bordeaux),100%,100%,Entire home/apt,45,226.0,"['email', 'phone']",2 baths,564.0,Sylvie,3337935,2.0,baths,3337935
251,21115256,145,Centre ville (Bordeaux),31%,100%,Entire home/apt,29,210.0,"['email', 'phone']",1 bath,1000.0,Pierre Marie,4066801,1.0,bath,4066801
252,18011552,107,Centre ville (Bordeaux),75%,100%,Private room,22,80.0,"['email', 'phone']",1 shared bath,1000.0,Jean-Pierre,4646325,1.0,shared bath,4646325
253,20636507,45,Chartrons - Grand Parc - Jardin Public,100%,100%,Entire home/apt,18,70.0,"['email', 'phone']",2 baths,1000.0,Sandrine,4088420,2.0,baths,4088420
254,8254293,1,Chartrons - Grand Parc - Jardin Public,20%,100%,Entire home/apt,15,200.0,"['email', 'phone']",2.5 baths,506.0,Camille,4097094,2.5,baths,4097094
255,16949325,33,Saint Augustin - Tauzin - Alphonse Dupeux,83%,100%,Private room,12,40.0,"['email', 'phone']",1 shared bath,419.0,Monica,3359491,1.0,shared bath,3359491
256,15433934,49,Chartrons - Grand Parc - Jardin Public,57%,40%,Entire home/apt,31,350.0,"['email', 'phone']",0 baths,1000.0,Sév,3368682,0.0,baths,3368682
257,14108597,244,Centre ville (Bordeaux),100%,100%,Entire home/apt,18,230.0,"['email', 'phone']",2 baths,290.0,Arièle,4655216,2.0,baths,4655216
258,9382960,9,Centre ville (Bordeaux),93%,94%,Entire home/apt,26,161.0,"['email', 'phone']",1.5 baths,1000.0,Kareen,4684898,1.5,baths,4684898
259,5958300,106,Chartrons - Grand Parc - Jardin Public,91%,100%,Entire home/apt,30,67.0,"['email', 'phone']",1 bath,1000.0,Béatrice,4698123,1.0,bath,4698123
260,15932813,186,Centre ville (Bordeaux),100%,100%,Entire home/apt,42,74.0,"['email', 'phone']",1 bath,867.0,Monica,3369061,1.0,bath,3369061
261,1491084,39,Centre ville (Bordeaux),46%,80%,Entire home/apt,41,350.0,"['email', 'phone']",3 baths,312.0,Pascal,3382402,3.0,baths,3382402
262,24278374,59,Caudran,100%,90%,Entire home/apt,29,123.0,"['email', 'phone']",1 bath,1000.0,Stéphanie,4097548,1.0,bath,4097548
264,21307314,169,Centre ville (Bordeaux),74%,100%,Entire home/apt,35,106.0,"['email', 'phone', 'work_email']",1 bath,1000.0,Bertrand,4126636,1.0,bath,4126636
267,6481965,248,Saint Augustin - Tauzin - Alphonse Dupeux,96%,100%,Private room,16,55.0,"['email', 'phone']",1 shared bath,1000.0,Fabienne Et Bruno,4154174,1.0,shared bath,4154174
268,14075437,7,Bordeaux Sud,100%,100%,Entire home/apt,18,85.0,"['email', 'phone']",1 bath,343.0,Saloua,4168926,1.0,bath,4168926
269,17121027,73,Nansouty - Saint Gens,38%,100%,Entire home/apt,59,200.0,"['email', 'phone']",2 baths,1000.0,Fabienne,3393655,2.0,baths,3393655
271,15188630,46,Bordeaux Sud,84%,100%,Private room,19,27.0,"['email', 'phone']",1 shared bath,1000.0,Typhaine,3431762,1.0,shared bath,3431762
274,7335789,23,3M-Bourgailh,88%,100%,Private room,28,34.0,"['email', 'phone']",1 shared bath,833.0,Annick,4179569,1.0,shared bath,4179569
275,21689949,23,La Paillre-Compostelle,82%,100%,Entire home/apt,32,100.0,['phone'],1 bath,250.0,Nathalie,4180944,1.0,bath,4180944
278,24447166,70,Arlac,100%,100%,Entire home/apt,36,45.0,"['email', 'phone']",1 bath,1000.0,Juliette,4735196,1.0,bath,4735196
280,21870981,4,Centre ville (Bordeaux),46%,100%,Entire home/apt,49,145.0,"['email', 'phone']",2 baths,1000.0,Céline,4214378,2.0,baths,4214378
281,24479657,50,Chartrons - Grand Parc - Jardin Public,36%,100%,Entire home/apt,20,55.0,"['email', 'phone']",1 bath,599.0,Isabelle,4742378,1.0,bath,4742378
284,24490395,2,Talence,20%,100%,Entire home/apt,53,120.0,"['email', 'phone']",1 bath,273.0,Flavio / Valerie,4744927,1.0,bath,4744927
285,17481578,85,Nansouty - Saint Gens,100%,100%,Entire home/apt,41,190.0,"['email', 'phone']",4 baths,1000.0,Guillaume,3469467,4.0,baths,3469467
286,17483911,361,Bordeaux Sud,100%,89%,Entire home/apt,24,41.0,"['email', 'phone']",1 bath,1000.0,Herminia,3470000,1.0,bath,3470000
288,22198122,105,Les Eyquems,87%,100%,Private room,27,45.0,"['email', 'phone']",1 private bath,1000.0,Julie,4745499,1.0,private bath,4745499
290,4433732,2,Chartrons - Grand Parc - Jardin Public,84%,100%,Entire home/apt,16,77.0,"['email', 'phone']",1 bath,626.0,Audrey,4309075,1.0,bath,4309075
292,24545968,149,Bgles,99%,100%,Entire home/apt,49,59.0,"['email', 'phone']",1 bath,1000.0,Michele Et Benito,4756782,1.0,bath,4756782
293,17568743,0,Saint Augustin - Tauzin - Alphonse Dupeux,0%,100%,Private room,36,329.0,"['email', 'phone']",3 baths,1000.0,Sophie,3488998,3.0,baths,3488998
297,22432634,69,Bordeaux Maritime,100%,100%,Private room,20,26.0,"['email', 'phone']",1 shared bath,899.0,Robert,4320647,1.0,shared bath,4320647
299,5104691,17,Bordeaux Sud,90%,94%,Private room,8,65.0,"['email', 'phone']",1 shared bath,743.0,Danielle,4783500,1.0,shared bath,4783500
301,24771762,0,Martignas-sur-Jalle,86%,100%,Private room,17,90.0,"['email', 'phone']",1 private bath,157.0,Jeannie,4809527,1.0,private bath,4809527
302,17898909,371,Bordeaux Sud,98%,100%,Private room,32,50.0,"['email', 'phone']",1.5 shared baths,1000.0,Delphine / Guillaume,3554744,1.5,shared baths,3554744
306,6087321,11,Saint-Mdard-en-Jalles,0%,0%,Private room,19,40.0,"['email', 'phone']",1 private bath,1000.0,Pierre,4347528,1.0,private bath,4347528
307,9382960,10,Centre ville (Bordeaux),93%,94%,Entire home/apt,25,319.0,"['email', 'phone']",3.5 baths,1000.0,Kareen,4836113,3.5,baths,4836113
308,17898909,19,Bordeaux Sud,98%,100%,Entire home/apt,57,110.0,"['email', 'phone']",1 bath,1000.0,Delphine / Guillaume,3559258,1.0,bath,3559258
310,148638642,176,Centre ville (Bordeaux),100%,100%,Entire home/apt,26,75.0,"['email', 'phone']",1 bath,1000.0,Tatiana,3560187,1.0,bath,3560187
312,18011552,99,Centre ville (Bordeaux),75%,100%,Entire home/apt,13,105.0,"['email', 'phone']",1 bath,1000.0,Jean-Pierre,4370385,1.0,bath,4370385
314,1749523,44,Centre ville (Bordeaux),94%,90%,Entire home/apt,17,120.0,"['email', 'phone']",1.5 baths,633.0,Fabienne,4392763,1.5,baths,4392763
315,4310833,5,Centre ville (Bordeaux),99%,100%,Entire home/apt,24,220.0,"['email', 'phone']",2 baths,343.0,Jean-Christophe,4843341,2.0,baths,4843341
316,24930450,101,Chartrons - Grand Parc - Jardin Public,100%,100%,Entire home/apt,23,87.0,"['email', 'phone']",1 bath,802.0,Christine,4844883,1.0,bath,4844883
318,9312848,392,Centre ville (Bordeaux),99%,100%,Entire home/apt,33,88.0,"['email', 'phone']",1 bath,1000.0,Laurence,4450127,1.0,bath,4450127
319,6715570,50,Bgles,92%,100%,Private room,39,75.0,"['email', 'phone', 'work_email']",1.5 baths,775.0,Damien,3570100,1.5,baths,3570100
322,4417006,13,Talence,43%,100%,Private room,28,30.0,"['email', 'phone']",1 shared bath,1000.0,Antoine,3581536,1.0,shared bath,3581536
323,18047678,9,Gradignan,0%,43%,Private room,31,45.0,"['email', 'phone']",1 bath,1000.0,Catherine Et Jean,3582925,1.0,bath,3582925
324,19371220,386,Bordeaux Sud,88%,100%,Private room,19,35.0,"['email', 'phone']",1 private bath,1000.0,Aude,4480418,1.0,private bath,4480418
326,18056052,179,Bordeaux Sud,98%,100%,Entire home/apt,25,112.0,"['email', 'phone']",1 bath,953.0,Anne-Sophie,3584354,1.0,bath,3584354
329,25578124,40,La Glacire,89%,100%,Entire home/apt,54,126.0,"['email', 'phone']",2 baths,1000.0,Anne,4961740,2.0,baths,4961740
330,9382960,4,Centre ville (Bordeaux),93%,94%,Entire home/apt,25,180.0,"['email', 'phone']",1.5 baths,1000.0,Kareen,4501320,1.5,baths,4501320
333,1563225,256,Bordeaux Sud,100%,100%,Entire home/apt,37,289.0,"['email', 'phone']",2 baths,1000.0,Henry,3591507,2.0,baths,3591507
339,29102137,43,Bordeaux Sud,99%,91%,Entire home/apt,26,70.0,"['email', 'phone']",1 bath,1000.0,L.C.B,4529917,1.0,bath,4529917
341,25697585,64,Brivazac-Candau,78%,100%,Private room,29,30.0,"['email', 'phone']",1 shared bath,920.0,Stéphanie,4985025,1.0,shared bath,4985025
345,18616321,35,Centre ville (Bordeaux),50%,100%,Entire home/apt,30,173.0,"['email', 'phone']",1 bath,1000.0,Odile,3676441,1.0,bath,3676441
346,20051155,74,La Glacire,69%,100%,Entire home/apt,40,110.0,"['email', 'phone']",1 bath,1000.0,Nicole Et Olivier,5017116,1.0,bath,5017116
348,18616321,0,Centre ville (Bordeaux),50%,100%,Private room,12,87.0,"['email', 'phone']",1 shared bath,151.0,Odile,3687774,1.0,shared bath,3687774
349,18796190,97,Saint Augustin - Tauzin - Alphonse Dupeux,99%,97%,Entire home/apt,44,98.0,"['email', 'phone']",1.5 baths,1000.0,Julie,3692056,1.5,baths,3692056
350,18796190,132,Saint Augustin - Tauzin - Alphonse Dupeux,99%,97%,Entire home/apt,31,136.0,"['email', 'phone']",1 bath,1000.0,Julie,3693784,1.0,bath,3693784
351,23554855,9,Caudran,80%,100%,Entire home/apt,51,175.0,"['email', 'phone']",2 baths,1000.0,Marie,4542465,2.0,baths,4542465
353,3973708,0,Saint Augustin - Tauzin - Alphonse Dupeux,54%,100%,Entire home/apt,32,300.0,"['email', 'phone']",4 baths,1000.0,Alexandra,5294419,4.0,baths,5294419
354,3973708,4,Saint Augustin - Tauzin - Alphonse Dupeux,54%,100%,Entire home/apt,18,100.0,"['email', 'phone']",2 baths,478.0,Alexandra,5294432,2.0,baths,5294432
355,3973708,0,Saint Augustin - Tauzin - Alphonse Dupeux,54%,100%,Entire home/apt,12,85.0,"['email', 'phone']",2 baths,380.0,Alexandra,5294464,2.0,baths,5294464
358,26071278,16,Blanquefort,50%,100%,Entire home/apt,41,41.0,"['email', 'phone']",1 bath,1000.0,Olivier,5049810,1.0,bath,5049810
359,16634116,86,Bruges,57%,100%,Private room,30,36.0,"['email', 'phone', 'work_email']",1 private bath,1000.0,Marine,5361949,1.0,private bath,5361949
360,27887819,4,Bruges,100%,100%,Entire home/apt,31,350.0,"['email', 'phone']",3 baths,248.0,Nadine,5379902,3.0,baths,5379902
361,9382960,15,Centre ville (Bordeaux),93%,94%,Entire home/apt,24,169.0,"['email', 'phone']",1 bath,1000.0,Kareen,3703259,1.0,bath,3703259
362,23494122,22,Centre ville (Bordeaux),100%,100%,Entire home/apt,32,70.0,"['email', 'phone']",1 bath,1000.0,Soraya,5908035,1.0,bath,5908035
363,24505980,39,Centre ville (Bordeaux),83%,100%,Entire home/apt,16,150.0,"['email', 'phone']",1.5 baths,801.0,Victor,5056044,1.5,baths,5056044
364,28763811,83,Bordeaux Sud,90%,100%,Entire home/apt,17,112.0,"['email', 'phone']",1 bath,748.0,Aicha,5911201,1.0,bath,5911201
369,28034848,295,Centre ville (Bordeaux),96%,100%,Entire home/apt,41,63.0,"['email', 'phone']",1 bath,1000.0,Cristina,5407864,1.0,bath,5407864
371,10116859,137,Bordeaux Maritime,98%,100%,Entire home/apt,38,75.0,"['email', 'phone']",1.5 baths,867.0,David,5098388,1.5,baths,5098388
372,37314741,19,Caudran,100%,100%,Entire home/apt,58,124.0,"['email', 'phone']",2.5 baths,1000.0,Céline&Thomas,5120031,2.5,baths,5120031
373,16900168,583,Centre ville (Bordeaux),98%,98%,Entire home/apt,23,160.0,"['email', 'phone']",1 bath,1000.0,L'Intendant Bordelais,5411109,1.0,bath,5411109
375,21363684,4,Bordeaux Sud,46%,100%,Entire home/apt,43,60.0,"['email', 'phone']",1 bath,1000.0,Elie,5141214,1.0,bath,5141214
377,8685190,33,Bordeaux Sud,80%,90%,Private room,13,24.0,"['email', 'phone']",2 baths,335.0,Mattin,5945390,2.0,baths,5945390
380,4310833,24,Chartrons - Grand Parc - Jardin Public,99%,100%,Entire home/apt,22,120.0,"['email', 'phone']",1 half-bath,282.0,Jean-Christophe,5962227,1.0,half-bath,5962227
381,19272103,45,Talence,75%,100%,Entire home/apt,53,73.0,"['email', 'phone']",1 bath,1000.0,Quentin,5413411,1.0,bath,5413411
382,27258862,106,Centre ville (Bordeaux),100%,100%,Entire home/apt,22,150.0,"['email', 'phone']",1 bath,1000.0,Sandrine & Lucas,5413478,1.0,bath,5413478
386,4433732,110,Chartrons - Grand Parc - Jardin Public,84%,100%,Private room,23,45.0,"['email', 'phone']",1 shared bath,639.0,Audrey,5177761,1.0,shared bath,5177761
388,12595418,88,Centre ville (Bordeaux),99%,100%,Entire home/apt,26,62.0,"['email', 'phone']",1 bath,1000.0,Laurence,5984594,1.0,bath,5984594
390,26947450,269,Gambetta-Mairie-Lissandre,68%,70%,Entire home/apt,29,35.0,"['email', 'phone', 'work_email']",1 bath,1000.0,Adrien,5208992,1.0,bath,5208992
391,28175530,346,Centre ville (Bordeaux),100%,100%,Entire home/apt,29,116.0,"['email', 'phone', 'work_email']",1 bath,954.0,Lionel,5431691,1.0,bath,5431691
392,4310833,24,Centre ville (Bordeaux),99%,100%,Entire home/apt,23,130.0,"['email', 'phone']",1 bath,289.0,Jean-Christophe,5470880,1.0,bath,5470880
394,28484660,175,Villenave-d'Ornon,89%,100%,Entire home/apt,34,70.0,"['email', 'phone']",1 bath,1000.0,Laetitia,5492868,1.0,bath,5492868
401,28733953,81,Centre ville (Bordeaux),47%,80%,Entire home/apt,30,96.0,"['email', 'phone']",1 bath,738.0,Thierry,5541162,1.0,bath,5541162
402,27084293,56,France Alouette,50%,100%,Entire home/apt,19,60.0,"['email', 'phone']",1 bath,660.0,Alain,5233852,1.0,bath,5233852
407,31225037,54,Bordeaux Sud,97%,100%,Entire home/apt,45,88.0,"['email', 'phone']",1 bath,677.0,Yosef-Mehdy,6015588,1.0,bath,6015588
408,31331898,61,Le Monteil,100%,100%,Entire home/apt,29,100.0,"['email', 'phone']",1.5 baths,488.0,Caroline,6037021,1.5,baths,6037021
409,28485557,75,La Bastide,86%,100%,Entire home/apt,41,280.0,"['email', 'phone']",2.5 baths,984.0,Hugues,5573080,2.5,baths,5573080
411,31344321,77,Centre ville (Bordeaux),29%,100%,Private room,26,38.0,"['email', 'phone']",1 shared bath,710.0,Sophie,6039639,1.0,shared bath,6039639
412,27151865,19,Saint Augustin - Tauzin - Alphonse Dupeux,0%,100%,Entire home/apt,25,80.0,"['email', 'phone']",1 bath,1000.0,Annie,5246324,1.0,bath,5246324
414,12783877,31,Arlac,56%,100%,Private room,36,55.0,"['email', 'phone']",1 private bath,1000.0,Isabelle,5614426,1.0,private bath,5614426
416,16434447,89,Arlac,92%,100%,Private room,54,25.0,"['email', 'phone', 'work_email']",1 shared bath,1000.0,Cécile,5615011,1.0,shared bath,5615011
417,24771762,28,Martignas-sur-Jalle,86%,100%,Entire home/apt,33,285.0,"['email', 'phone']",2 baths,656.0,Jeannie,6049591,2.0,baths,6049591
418,26987563,71,Centre ville (Bordeaux),96%,100%,Entire home/apt,44,140.0,"['email', 'phone']",1 bath,1000.0,Axel,5255599,1.0,bath,5255599
419,12286587,151,Centre ville (Bordeaux),98%,100%,Entire home/apt,13,122.0,"['email', 'phone']",1 bath,1000.0,Dorient,6072724,1.0,bath,6072724
422,27258862,168,Centre ville (Bordeaux),100%,100%,Entire home/apt,22,89.0,"['email', 'phone']",1 bath,596.0,Sandrine & Lucas,5266024,1.0,bath,5266024
426,22484248,6,Bgles,0%,100%,Entire home/apt,21,190.0,"['email', 'phone']",1 bath,709.0,Olivier,5644345,1.0,bath,5644345
427,9400972,69,Bruges,76%,100%,Entire home/apt,37,149.0,"['email', 'phone']",1 bath,1000.0,Corine,5279123,1.0,bath,5279123
428,29322226,13,Saint Augustin - Tauzin - Alphonse Dupeux,89%,100%,Entire home/apt,41,290.0,"['email', 'phone']",3 baths,1000.0,Agnès Et Jean Luc,5657205,3.0,baths,5657205
429,29323038,9,Centre ville (Bordeaux),100%,89%,Entire home/apt,16,67.0,"['email', 'phone']",1 bath,611.0,Jodie,5657356,1.0,bath,5657356
430,19250401,3,Le Taillan-Mdoc,87%,100%,Entire home/apt,14,315.0,"['email', 'phone']",2 baths,1000.0,Armelle,5292380,2.0,baths,5292380
434,22003654,108,Bordeaux Sud,84%,100%,Private room,17,60.0,"['email', 'phone']",1 private bath,915.0,Chloé,6101856,1.0,private bath,6101856
437,29443702,151,Centre ville (Bordeaux),95%,50%,Entire home/apt,16,65.0,"['email', 'phone']",1 bath,1000.0,Jean Claude,5678939,1.0,bath,5678939
439,22198122,87,Les Eyquems,87%,100%,Private room,27,37.0,"['email', 'phone']",1 shared bath,1000.0,Julie,5695944,1.0,shared bath,5695944
440,14918456,217,Chartrons - Grand Parc - Jardin Public,98%,100%,Private room,12,40.0,"['email', 'phone']",1 shared bath,784.0,Delphine,6112641,1.0,shared bath,6112641
442,12198512,54,Centre ville (Bordeaux),65%,100%,Entire home/apt,20,350.0,"['email', 'phone']",1 bath,363.0,Carole,6324277,1.0,bath,6324277
444,14184734,6,Saint-Mdard-en-Jalles,0%,50%,Entire home/apt,22,250.0,"['email', 'phone']",2 baths,943.0,Luc,5707114,2.0,baths,5707114
447,18056052,167,Saint Augustin - Tauzin - Alphonse Dupeux,98%,100%,Entire home/apt,19,109.0,"['email', 'phone']",1 bath,86.0,Anne-Sophie,5721999,1.0,bath,5721999
448,3110545,24,Bordeaux Sud,67%,80%,Entire home/apt,45,350.0,"['email', 'phone', 'work_email']",2 baths,500.0,Greg,6128095,2.0,baths,6128095
449,17832583,291,Centre ville (Bordeaux),91%,87%,Entire home/apt,29,95.0,"['email', 'phone']",1 bath,1000.0,Albane,6334264,1.0,bath,6334264
451,31811718,9,Caudran,100%,100%,Entire home/apt,64,399.0,"['email', 'phone']",2 baths,799.0,Arnaud,6131933,2.0,baths,6131933
452,4253121,511,Bordeaux Sud,99%,100%,Entire home/apt,37,54.0,"['email', 'phone']",1 bath,1000.0,Marianne,5729270,1.0,bath,5729270
453,29773184,13,Bordeaux Sud,100%,100%,Private room,41,50.0,"['email', 'phone']",1 private bath,759.0,Corinne,5740380,1.0,private bath,5740380
455,29819248,226,Centre ville (Bordeaux),100%,100%,Entire home/apt,26,71.0,"['email', 'phone']",1 bath,1000.0,Sylvie,5748433,1.0,bath,5748433
460,33100616,96,Le Bouscat,100%,100%,Entire home/apt,36,120.0,"['email', 'phone']",1 bath,726.0,Marie,6353802,1.0,bath,6353802
463,7233566,9,Bordeaux Maritime,100%,100%,Entire home/apt,35,100.0,"['email', 'phone']",1 bath,1000.0,Brigitte,5765670,1.0,bath,5765670
464,29322226,139,Verthamon,89%,100%,Entire home/apt,23,65.0,"['email', 'phone']",1 bath,1000.0,Agnès Et Jean Luc,5776292,1.0,bath,5776292
465,33356520,29,Le Bouscat,50%,100%,Entire home/apt,33,250.0,"['email', 'phone']",2 baths,980.0,Bénédicte,6399903,2.0,baths,6399903
466,17112665,71,Nansouty - Saint Gens,77%,100%,Entire home/apt,23,60.0,"['email', 'phone']",1 bath,762.0,Julien,5780332,1.0,bath,5780332
469,20230285,58,Talence,68%,100%,Entire home/apt,68,85.0,"['email', 'phone']",1 bath,1000.0,Vanessa,6153615,1.0,bath,6153615
474,5232294,415,Chartrons - Grand Parc - Jardin Public,100%,100%,Entire home/apt,19,78.0,"['email', 'phone']",1 bath,848.0,Pierre,6406982,1.0,bath,6406982
475,2942339,120,Nansouty - Saint Gens,96%,100%,Entire home/apt,48,65.0,"['email', 'phone']",1 bath,415.0,Sylvie,5808913,1.0,bath,5808913
476,23994089,236,Le Monteil,95%,100%,Entire home/apt,32,37.0,"['email', 'phone']",1 bath,1000.0,Margareth,5811292,1.0,bath,5811292
477,30711279,94,Gradignan,100%,100%,Private room,31,30.0,"['email', 'phone']",1 private bath,1000.0,Sindy,6178978,1.0,private bath,6178978
481,24944627,143,La Bastide,100%,100%,Entire home/apt,57,214.0,"['email', 'phone']",1.5 baths,1000.0,Amandine & Jean-Clément,6422120,1.5,baths,6422120
482,30160954,1,Centre ville (Bordeaux),55%,67%,Private room,6,38.0,"['email', 'phone']",1 bath,565.0,Manon,5813084,1.0,bath,5813084
483,15087311,5,Bgles,100%,100%,Entire home/apt,59,130.0,"['email', 'phone']",1.5 baths,1000.0,Justine,5816855,1.5,baths,5816855
486,33338004,673,Arlac,100%,100%,Private room,28,50.0,"['email', 'phone']",1 private bath,838.0,Thierry,6424164,1.0,private bath,6424164
489,30214079,294,La Bastide,100%,100%,Entire home/apt,31,75.0,"['email', 'phone']",1 bath,1000.0,Joelle,5821753,1.0,bath,5821753
491,11437177,3,Gambetta-Mairie-Lissandre,100%,100%,Entire home/apt,45,110.0,"['email', 'phone']",1 bath,822.0,Patrick Et Cécilia,5822671,1.0,bath,5822671
492,11437177,285,Gambetta-Mairie-Lissandre,100%,100%,Private room,37,45.0,"['email', 'phone']",1 shared bath,724.0,Patrick Et Cécilia,5822721,1.0,shared bath,5822721
493,32269646,19,Saint Augustin - Tauzin - Alphonse Dupeux,67%,100%,Entire home/apt,31,165.0,"['email', 'phone']",2 baths,1000.0,Virginie,6222457,2.0,baths,6222457
498,33666883,23,Saint Augustin - Tauzin - Alphonse Dupeux,67%,100%,Entire home/apt,46,210.0,"['email', 'phone']",2 baths,789.0,Laure,6448246,2.0,baths,6448246
499,14357320,68,Centre ville (Bordeaux),0%,100%,Entire home/apt,28,106.0,"['email', 'phone']",1 bath,1000.0,Gildas,5832512,1.0,bath,5832512
500,31904401,123,Bordeaux Maritime,0%,100%,Private room,29,30.0,"['email', 'phone', 'work_email']",1 shared bath,356.0,Syham,6237259,1.0,shared bath,6237259
